,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
92,2022-08-10 19:16:06.800000,-108.633621,41.64814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-107.38,-10.83,-79.53,,,19.75,13.17,9.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
93,2022-08-10 19:16:06.900000,-108.633621,41.64814,,,,,,,,,,,1.0,42.0,296.0,30.0,3.0,17.0,305.0,32.0,4.0,1.0,253.0,32.0,10.0,30.0,115.0,35.0,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-108.62,-13.38,-78.23,,,19.13,12.56,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
94,2022-08-10 19:16:07.000000,-108.633621,41.64814,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,313.0,Band 66,66586.0,132122.0,10.0,,-108.93,-12.48,-79.43,,,18.38,12.41,9.0,14.0,,,,,,TM4,13.0,4x2,3.33,17.0,,QPSK,64QAM,,3.0,,0.04,0.04,0.02,0.03,0.0,,0.01,0.016,0.01,0.016,3.0,,0.04,0.03,0.0,,0.01,0.016,0.01,0.016,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,
95,2022-08-10 19:16:07.100000,-108.633621,41.64814,-108.63362,41.64814,18:16:05,82.0,91.0,91.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-109.03,-12.27,-79.78,,,17.63,12.58,9.5,13.5,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
96,2022-08-10 19:16:07.200000,-108.63356,41.648148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-109.23,-12.15,-80.11,,,18.13,12.04,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,15.64,,,64QAM,,2.18,,,,,,0.0,,,,,,2.18,,,,0.0,,,,,0.002,,0.002,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
97,2022-08-10 19:16:07.300000,-108.633499,41.648151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-108.94,-12.52,-79.38,,,17.63,12.6,10.0,14.0,,,,,,TM4,13.0,,6.67,17.0,,16QAM,64QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
98,2022-08-10 19:16:07.400000,-108.633438,41.648159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-109.93,-11.81,-81.13,,,19.1,11.59,9.5,14.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
99,2022-08-10 19:16:07.500000,-108.633377,41.648163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-109.52,-12.86,-79.69,,,17.1,12.62,9.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,14.25,,,64QAM,,2.25,,,,,,,,,,,,2.25,,,,,,,,,,0.003,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
100,2022-08-10 19:16:07.600000,-108.633316,41.64817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-110.07,-12.22,-80.84,,,17.13,12.06,10.0,14.0,,,,,,TM4,13.0,,6.0,,,QPSK,,,2.67,,,,,,0.0,0.0,,,,,2.67,,,,0.0,0.0,,,,,,,,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
101,2022-08-10 19:16:07.700000,-108.633255,41.648178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-109.51,-12.78,-79.69,21.13,,17.63,12.01,9.0,14.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
102,2022-08-10 19:16:07.800000,-108.633194,41.648182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-110.35,-12.45,-80.85,,17.65,17.88,12.04,8.0,11.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
103,2022-08-10 19:16:07.900000,-108.633133,41.64819,,,,,,,,,,,1.0,42.0,296.0,30.0,3.0,17.0,305.0,32.0,4.0,1.0,253.0,29.0,10.0,30.0,115.0,35.0,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-110.19,-11.94,-81.24,,,17.3,12.11,5.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,6.67,17.0,,16QAM,64QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
104,2022-08-10 19:16:08.000000,-108.633072,41.648193,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,313.0,Band 66,66586.0,132122.0,10.0,,-110.91,-12.11,-81.8,,,18.7,11.49,10.5,5.5,1.0,100.0,0.0,0.0,0.0,TM4,13.0,,,,,,,,,,0.04,0.04,0.01,0.03,,,0.008,0.017,0.008,0.017,,,0.04,0.03,,,0.008,0.017,0.008,0.017,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,
105,2022-08-10 19:16:08.100000,-108.633011,41.648201,-108.63301,41.6482,18:16:07,83.0,92.0,92.0,51.18,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-110.99,-12.44,-81.56,,,18.3,11.3,12.0,6.5,1.0,100.0,0.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
106,2022-08-10 19:16:08.200000,-108.633011,41.648201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-111.77,-12.64,-82.14,,,18.3,10.65,9.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,4.33,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
107,2022-08-10 19:16:08.300000,-108.633011,41.648201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-111.82,-13.15,-81.65,,,18.5,10.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
108,2022-08-10 19:16:08.400000,-108.633011,41.648201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-111.47,-12.9,-81.56,,,17.5,10.92,9.0,13.5,,,,,,TM4,13.0,,,,18.0,,,64QAM,,2.09,,,,,,,,,,,,2.09,,,,,,,,,0.002,,0.002,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
109,2022-08-10 19:16:08.500000,-108.633011,41.648201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-111.01,-12.73,-81.31,,,18.38,10.61,,,2.0,0.0,100.0,0.0,0.0,TM4,,,6.67,17.0,,16QAM,64QAM,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
110,2022-08-10 19:16:08.600000,-108.633011,41.648201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-110.38,-12.72,-80.63,,,18.0,11.6,9.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
111,2022-08-10 19:16:08.700000,-108.633011,41.648201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-110.86,-12.84,-80.97,,,17.7,11.43,9.5,12.5,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
112,2022-08-10 19:16:08.800000,-108.633011,41.648201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-110.3,-11.7,-81.61,,,18.58,11.4,,,2.0,0.0,100.0,0.0,0.0,TM4,,,3.33,17.0,17.25,QPSK,64QAM,64QAM,3.0,2.25,,,,,0.0,,,,,,3.0,2.25,,,0.0,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
113,2022-08-10 19:16:08.900000,-108.633011,41.648201,,,,,,,,,,,1.0,42.0,296.0,31.0,3.0,17.0,305.0,33.0,4.0,1.0,253.0,31.0,10.0,30.0,115.0,35.0,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-110.42,-12.68,-80.75,,,18.2,11.38,9.0,13.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,0.003,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
114,2022-08-10 19:16:09.000000,-108.633011,41.648201,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,313.0,Band 66,66586.0,132122.0,10.0,,-111.05,-12.93,-80.96,20.81,,17.92,10.76,9.0,12.0,,,,,,TM4,13.0,4x2,,,,,,,,,0.06,0.06,0.03,0.04,,,0.019,0.015,0.011,0.015,,,0.06,0.04,,,0.019,0.015,0.011,0.015,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,
115,2022-08-10 19:16:09.100000,-108.633011,41.648201,-108.63301,41.6482,18:16:07,83.0,92.0,92.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-110.35,-12.19,-80.84,,16.57,17.9,10.7,8.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,6.67,17.0,,16QAM,64QAM,,3.0,,,,,,16.67,,,,,,3.0,,,,16.67,,,,,,0.002,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
116,2022-08-10 19:16:09.200000,-108.63295,41.648205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-111.6,-13.48,-81.0,,,18.5,10.71,9.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
117,2022-08-10 19:16:09.300000,-108.632881,41.648212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-111.88,-12.88,-81.98,,,17.63,10.56,9.0,13.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
118,2022-08-10 19:16:09.400000,-108.63282,41.648216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-111.57,-12.51,-82.03,,,19.8,10.74,10.0,12.0,,,,,,TM4,13.0,,9.25,2.0,,64QAM,QPSK,,3.5,,,,,,0.0,,,,,,3.5,,,,0.0,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
119,2022-08-10 19:16:09.500000,-108.632759,41.64822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-110.42,-12.64,-80.81,,,18.9,10.91,9.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,18.3,,,64QAM,,2.1,,,,,,,,,,,,2.1,,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
120,2022-08-10 19:16:09.600000,-108.63269,41.648224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-110.53,-12.59,-80.88,,,19.63,11.3,9.0,12.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
121,2022-08-10 19:16:09.700000,-108.632629,41.648232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-110.68,-12.69,-80.86,,,19.13,11.43,9.0,13.0,,,,,,TM4,13.0,,7.0,17.0,,16QAM,64QAM,,2.67,,,,,,0.0,,,,,,2.67,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
122,2022-08-10 19:16:09.800000,-108.632568,41.648235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-111.45,-11.49,-82.95,,,19.79,10.62,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
123,2022-08-10 19:16:09.900000,-108.632507,41.648239,,,,,,,,,,,1.0,42.0,296.0,30.0,3.0,17.0,305.0,31.0,4.0,1.0,253.0,30.0,10.0,30.0,115.0,34.0,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-111.95,-11.88,-83.01,,,18.83,10.15,8.5,12.5,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
124,2022-08-10 19:16:10.000000,-108.632439,41.648247,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,313.0,Band 66,66586.0,132122.0,10.0,,-112.38,-11.65,-83.72,,,19.57,10.28,9.0,12.0,,,,,,TM4,13.0,4x4,3.33,17.0,,QPSK,64QAM,,3.0,,0.08,0.08,0.04,0.04,20.0,,0.015,0.023,0.01,0.022,3.0,,0.08,0.04,20.0,,0.015,0.023,0.01,0.022,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,
125,2022-08-10 19:16:10.100000,-108.632378,41.648251,-108.63238,41.64825,18:16:09,82.0,94.0,94.0,52.7,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-112.36,-11.4,-83.99,,,18.86,9.91,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,17.5,,,64QAM,,2.0,,,,,,0.0,,,,,,2.0,,,,0.0,,,,,0.004,,0.004,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
126,2022-08-10 19:16:10.200000,-108.632378,41.648251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-112.67,-10.97,-84.75,,,19.08,9.88,8.0,11.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
127,2022-08-10 19:16:10.298449,-108.632378,41.648251,,,,,,,,,,,,,,,,,,,,,,,,,,,,reportStrongestCells,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2022-08-10 19:16:10.300000,-108.632378,41.648251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-113.48,-10.84,-85.65,21.0,17.9,19.92,9.17,,,,,,,,,,,2.88,17.0,,QPSK,64QAM,,3.33,,,,,,16.67,,,,,,3.33,,,,16.67,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
129,2022-08-10 19:16:10.400000,-108.632378,41.648251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-113.6,-11.99,-84.61,,16.75,19.19,9.25,9.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,0.003,0.003,0.003,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
130,2022-08-10 19:16:10.500000,-108.632378,41.648251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-112.87,-11.94,-83.76,,,19.0,9.9,8.0,12.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
131,2022-08-10 19:16:10.600000,-108.632378,41.648251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-112.93,-11.16,-84.78,,,18.83,9.28,8.0,11.0,,,,,,TM4,13.0,,3.33,17.0,16.0,QPSK,64QAM,64QAM,2.75,2.0,,,,,33.33,,,,,,2.75,2.0,,,33.33,,,,,,,,,0.003,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
132,2022-08-10 19:16:10.700000,-108.632378,41.648251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-113.66,-11.36,-85.31,,,20.25,8.97,9.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
133,2022-08-10 19:16:10.800000,-108.632378,41.648251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-113.55,-11.48,-85.06,,,19.63,8.79,9.0,11.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
134,2022-08-10 19:16:10.900000,-108.632378,41.648251,,,,,,,,,,,1.0,42.0,296.0,30.0,3.0,17.0,305.0,29.0,4.0,1.0,253.0,30.0,10.0,30.0,115.0,34.0,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-113.49,-11.23,-85.28,,,18.38,8.88,9.0,11.0,,,,,,TM4,13.0,,6.67,17.0,,16QAM,64QAM,,3.75,,,,,,28.57,,,,,,3.75,,,,28.57,,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
135,2022-08-10 19:16:11.000000,-108.632378,41.648251,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,313.0,Band 66,66586.0,132122.0,10.0,,-114.05,-11.17,-85.9,,,19.6,8.16,9.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,0.06,0.05,0.04,0.03,,,0.015,0.014,0.009,0.013,,,0.06,0.03,,,0.015,0.014,0.009,0.013,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,
136,2022-08-10 19:16:11.100000,-108.632378,41.648251,-108.63238,41.64825,18:16:09,82.0,94.0,94.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-114.91,-11.52,-86.4,,,20.42,7.84,9.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
137,2022-08-10 19:16:11.200000,-108.632317,41.648258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-114.4,-12.65,-84.76,,,20.0,8.04,9.0,11.0,,,,,,TM4,13.0,,3.33,17.0,,QPSK,64QAM,,3.0,,,,,,33.33,0.0,,,,,3.0,,,,33.33,0.0,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
138,2022-08-10 19:16:11.300000,-108.632256,41.648262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-113.61,-12.41,-84.22,,,21.0,8.3,10.0,11.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
139,2022-08-10 19:16:11.400000,-108.632195,41.64827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-113.88,-12.36,-84.51,,,21.0,8.35,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,14.63,,,64QAM,,2.13,,,,,,,,,,,,2.13,,,,,,,,,0.002,,0.002,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
140,2022-08-10 19:16:11.500000,-108.632133,41.648273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-114.14,-12.45,-84.71,,,21.0,8.8,9.0,10.0,,,,,,TM4,13.0,,6.67,17.0,,16QAM,64QAM,,3.75,,,,,,16.67,0.0,,,,,3.75,,,,16.67,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
